,Iteration,Test,Train
0,1,0.6536666666666666,0.7740416666666666
1,2,0.7198333333333333,0.815
2,3,0.6718333333333333,0.8185
3,4,0.7098333333333333,0.8305
4,5,0.6768333333333333,0.834625
5,6,0.7058333333333333,0.8373333333333334
6,7,0.688,0.8419583333333334
7,8,0.7076666666666667,0.8417916666666667
8,9,0.6903333333333334,0.8453333333333334
9,10,0.708,0.8452916666666667
10,11,0.6953333333333334,0.848375
11,12,0.708,0.8468333333333333
12,13,0.6978333333333333,0.8498333333333333
13,14,0.7088333333333333,0.8489166666666667
14,15,0.6995,0.851
15,16,0.7066666666666667,0.849
16,17,0.6993333333333334,0.8523333333333334
17,18,0.7065,0.8502083333333333
18,19,0.699,0.8527916666666666
19,20,0.704,0.850625
20,21,0.7001666666666667,0.8537083333333333
21,22,0.7051666666666667,0.8512083333333333
22,23,0.7,0.8538333333333333
23,24,0.7041666666666667,0.8507916666666666
24,25,0.6996666666666667,0.8527083333333333
25,26,0.7055,0.851125
26,27,0.7013333333333334,0.853125
27,28,0.7046666666666667,0.8510833333333333
28,29,0.701,0.854375
29,30,0.7063333333333334,0.8524166666666667
30,31,0.7018333333333333,0.8543333333333333
31,32,0.7071666666666667,0.8524583333333333
32,33,0.7033333333333334,0.8539583333333334
33,34,0.7061666666666667,0.8530833333333333
34,35,0.7021666666666667,0.8540833333333333
35,36,0.7053333333333334,0.853125
36,37,0.7003333333333334,0.8545833333333334
37,38,0.7046666666666667,0.853375
38,39,0.7013333333333334,0.8540833333333333
39,40,0.7053333333333334,0.8525833333333334
40,41,0.7021666666666667,0.8545
41,42,0.7045,0.8535833333333334
42,43,0.7015,0.85475
43,44,0.7048333333333333,0.8540416666666667
44,45,0.7016666666666667,0.8549166666666667
45,46,0.7036666666666667,0.854
46,47,0.6995,0.8552916666666667
47,48,0.7035,0.8538333333333333
48,49,0.701,0.854625
49,50,0.7045,0.85375
50,51,0.7021666666666667,0.8545
51,52,0.7043333333333334,0.8537083333333333
52,53,0.7018333333333333,0.8552916666666667
53,54,0.7038333333333333,0.8545
54,55,0.7025,0.8552083333333333
55,56,0.7045,0.8547916666666666
56,57,0.703,0.8551666666666666
57,58,0.7048333333333333,0.8544166666666667
58,59,0.7035,0.8553333333333333
59,60,0.7053333333333334,0.854125
60,61,0.704,0.8549583333333334
61,62,0.705,0.854125
62,63,0.7036666666666667,0.8550416666666667
63,64,0.7061666666666667,0.85425
64,65,0.704,0.855625
65,66,0.7063333333333334,0.8555
66,67,0.7035,0.8557083333333333
67,68,0.7051666666666667,0.85525
68,69,0.7031666666666667,0.8559166666666667
69,70,0.7046666666666667,0.855625
70,71,0.7038333333333333,0.8560833333333333
71,72,0.7058333333333333,0.8550833333333333
72,73,0.7051666666666667,0.855875
73,74,0.7065,0.8545833333333334
74,75,0.7046666666666667,0.8550833333333333
75,76,0.705,0.8545
76,77,0.7048333333333333,0.8550833333333333
77,78,0.7061666666666667,0.8545
78,79,0.7048333333333333,0.8551666666666666
79,80,0.7065,0.8547916666666666
80,81,0.7046666666666667,0.8554583333333333
81,82,0.7063333333333334,0.854625
82,83,0.7048333333333333,0.8554166666666667
83,84,0.7066666666666667,0.854875
84,85,0.7051666666666667,0.8555416666666666
85,86,0.7073333333333334,0.8550416666666667
86,87,0.705,0.855875
87,88,0.7056666666666667,0.85475
88,89,0.7053333333333334,0.8552083333333333
89,90,0.707,0.8545
90,91,0.7055,0.854875
91,92,0.707,0.8544583333333333
92,93,0.7056666666666667,0.854625
93,94,0.7065,0.85425
94,95,0.706,0.85525
95,96,0.7076666666666667,0.8549166666666667
96,97,0.706,0.8555833333333334
97,98,0.7068333333333333,0.8550416666666667
98,99,0.706,0.85575
99,100,0.7073333333333334,0.855
100,101,0.7055,0.8559583333333334
101,102,0.7068333333333333,0.854875
102,103,0.7058333333333333,0.8552916666666667
103,104,0.7076666666666667,0.8542916666666667
104,105,0.7055,0.855
105,106,0.7058333333333333,0.8546666666666667
106,107,0.7051666666666667,0.8547916666666666
107,108,0.7061666666666667,0.8542083333333333
108,109,0.7048333333333333,0.8549583333333334
109,110,0.7061666666666667,0.8547916666666666
110,111,0.7051666666666667,0.855
111,112,0.707,0.854125
112,113,0.7061666666666667,0.8547916666666666
113,114,0.7071666666666667,0.85425
114,115,0.7061666666666667,0.8546666666666667
115,116,0.7068333333333333,0.8543333333333333
116,117,0.7061666666666667,0.8549166666666667
117,118,0.7068333333333333,0.8543333333333333
118,119,0.7058333333333333,0.8551666666666666
119,120,0.7071666666666667,0.854375
120,121,0.706,0.8547916666666666
121,122,0.7065,0.8547083333333333
122,123,0.7058333333333333,0.8552083333333333
123,124,0.7061666666666667,0.8545
124,125,0.7056666666666667,0.855125
125,126,0.7065,0.8547916666666666
126,127,0.706,0.8550833333333333
127,128,0.7066666666666667,0.855
128,129,0.7056666666666667,0.8552083333333333
129,130,0.7058333333333333,0.8551666666666666
130,131,0.7065,0.8551666666666666
131,132,0.706,0.8552083333333333
132,133,0.7061666666666667,0.85525
133,134,0.7065,0.8550833333333333
134,135,0.7066666666666667,0.8554166666666667
135,136,0.7068333333333333,0.855125
136,137,0.7061666666666667,0.8555416666666666
137,138,0.7065,0.8554166666666667
138,139,0.7053333333333334,0.85575
139,140,0.7061666666666667,0.8557083333333333
140,141,0.7055,0.855875
141,142,0.7065,0.8555416666666666
142,143,0.7058333333333333,0.85575
143,144,0.7066666666666667,0.85525
144,145,0.7061666666666667,0.8555833333333334
145,146,0.707,0.8551666666666666
146,147,0.706,0.8555416666666666
147,148,0.7068333333333333,0.8552916666666667
148,149,0.7056666666666667,0.8557916666666666
149,150,0.7068333333333333,0.855375
150,151,0.7058333333333333,0.8555833333333334
151,152,0.7063333333333334,0.8553333333333333
152,153,0.7058333333333333,0.8554166666666667
153,154,0.7065,0.8552083333333333
154,155,0.706,0.85525
155,156,0.707,0.855125
156,157,0.7055,0.855375
157,158,0.7061666666666667,0.8551666666666666
158,159,0.7055,0.8555833333333334
159,160,0.706,0.8552916666666667
160,161,0.7056666666666667,0.8552916666666667
161,162,0.707,0.8550416666666667
162,163,0.7063333333333334,0.8554166666666667
163,164,0.7066666666666667,0.8549166666666667
164,165,0.7063333333333334,0.8554583333333333
165,166,0.7066666666666667,0.8549166666666667
166,167,0.7065,0.8555
167,168,0.707,0.8552083333333333
168,169,0.7066666666666667,0.8557083333333333
169,170,0.7075,0.8550833333333333
170,171,0.7073333333333334,0.8555
171,172,0.7073333333333334,0.8550833333333333
172,173,0.7073333333333334,0.8554166666666667
173,174,0.7078333333333333,0.8550833333333333
174,175,0.7075,0.8555833333333334
175,176,0.7078333333333333,0.8549166666666667
176,177,0.7073333333333334,0.8554166666666667
177,178,0.7078333333333333,0.8551666666666666
178,179,0.7066666666666667,0.8550833333333333
179,180,0.7075,0.8549583333333334
180,181,0.7066666666666667,0.8552083333333333
181,182,0.707,0.855125
182,183,0.7066666666666667,0.8552083333333333
183,184,0.7071666666666667,0.8549583333333334
184,185,0.7068333333333333,0.855125
185,186,0.7071666666666667,0.8551666666666666
186,187,0.7071666666666667,0.8552083333333333
187,188,0.7073333333333334,0.8554166666666667
188,189,0.7068333333333333,0.8555416666666666
189,190,0.7071666666666667,0.8554583333333333
190,191,0.707,0.85525
191,192,0.7073333333333334,0.8552083333333333
192,193,0.707,0.8552916666666667
193,194,0.7073333333333334,0.8551666666666666
194,195,0.707,0.8552916666666667
195,196,0.7071666666666667,0.8552083333333333
196,197,0.7063333333333334,0.855625
197,198,0.7073333333333334,0.855625
198,199,0.7071666666666667,0.8556666666666667
199,200,0.7076666666666667,0.8556666666666667
200,201,0.7071666666666667,0.855625
201,202,0.7073333333333334,0.8551666666666666
202,203,0.7068333333333333,0.855375
203,204,0.7076666666666667,0.855125
204,205,0.7071666666666667,0.855125
205,206,0.7073333333333334,0.8550833333333333
206,207,0.707,0.8552083333333333
207,208,0.7073333333333334,0.85525
208,209,0.7073333333333334,0.8550833333333333
209,210,0.7075,0.8555
210,211,0.7076666666666667,0.8554166666666667
211,212,0.7075,0.8553333333333333
212,213,0.7068333333333333,0.8552916666666667
213,214,0.7073333333333334,0.8552083333333333
214,215,0.7068333333333333,0.855125
215,216,0.7071666666666667,0.855
216,217,0.7066666666666667,0.8550416666666667
217,218,0.7075,0.855
218,219,0.7073333333333334,0.8550833333333333
219,220,0.7071666666666667,0.8549583333333334
220,221,0.7068333333333333,0.8554166666666667
221,222,0.7066666666666667,0.8552083333333333
222,223,0.7068333333333333,0.855625
223,224,0.707,0.8552083333333333
224,225,0.7073333333333334,0.8554166666666667
225,226,0.7073333333333334,0.8550416666666667
226,227,0.7068333333333333,0.8554166666666667
227,228,0.7068333333333333,0.8549166666666667
228,229,0.7073333333333334,0.855125
229,230,0.7075,0.8546666666666667
230,231,0.707,0.855
231,232,0.707,0.8549166666666667
232,233,0.7066666666666667,0.8549166666666667
233,234,0.7066666666666667,0.8547916666666666
234,235,0.7068333333333333,0.8549166666666667
235,236,0.7066666666666667,0.8549166666666667
236,237,0.7066666666666667,0.8552916666666667
237,238,0.7066666666666667,0.855125
238,239,0.7066666666666667,0.8550416666666667
239,240,0.7065,0.8550833333333333
240,241,0.7063333333333334,0.855
241,242,0.7061666666666667,0.855
242,243,0.7065,0.855125
243,244,0.7063333333333334,0.8549166666666667
244,245,0.7061666666666667,0.855
245,246,0.7061666666666667,0.8549583333333334
246,247,0.7063333333333334,0.855
247,248,0.7063333333333334,0.8550416666666667
248,249,0.7063333333333334,0.8549583333333334
249,250,0.7065,0.855
250,251,0.706,0.855125
251,252,0.7066666666666667,0.854625
252,253,0.7063333333333334,0.8551666666666666
253,254,0.7065,0.854875
254,255,0.706,0.8547916666666666
255,256,0.7061666666666667,0.854875
256,257,0.7063333333333334,0.8550416666666667
257,258,0.7061666666666667,0.854625
258,259,0.7058333333333333,0.8547916666666666
259,260,0.7063333333333334,0.8545833333333334
260,261,0.7058333333333333,0.8549166666666667
261,262,0.7063333333333334,0.854875
262,263,0.706,0.8550416666666667
263,264,0.706,0.8548333333333333
264,265,0.7061666666666667,0.8546666666666667
265,266,0.7061666666666667,0.8545416666666666
266,267,0.706,0.8545833333333334
267,268,0.7061666666666667,0.8545
268,269,0.7058333333333333,0.85475
269,270,0.7061666666666667,0.8547083333333333
270,271,0.7061666666666667,0.8546666666666667
271,272,0.7065,0.8547916666666666
272,273,0.7066666666666667,0.8547083333333333
273,274,0.7061666666666667,0.8549166666666667
274,275,0.7061666666666667,0.8549166666666667
275,276,0.7063333333333334,0.8550833333333333
276,277,0.7065,0.8546666666666667
277,278,0.7065,0.8549583333333334
278,279,0.7061666666666667,0.8547916666666666
279,280,0.7061666666666667,0.8548333333333333
280,281,0.706,0.8547916666666666
281,282,0.7065,0.8547916666666666
282,283,0.706,0.85475
283,284,0.7063333333333334,0.8547916666666666
284,285,0.7063333333333334,0.8547083333333333
285,286,0.7065,0.8546666666666667
286,287,0.7063333333333334,0.85475
287,288,0.7065,0.8547083333333333
288,289,0.7063333333333334,0.85475
289,290,0.7066666666666667,0.8544583333333333
290,291,0.7063333333333334,0.8544583333333333
291,292,0.7066666666666667,0.854625
292,293,0.7065,0.854625
293,294,0.7068333333333333,0.85475
294,295,0.7066666666666667,0.8549166666666667
295,296,0.7065,0.8549166666666667
296,297,0.7065,0.854875
297,298,0.7073333333333334,0.8547916666666666
298,299,0.7065,0.8547916666666666
299,300,0.7068333333333333,0.854625
300,301,0.707,0.8545833333333334
301,302,0.7071666666666667,0.8546666666666667
302,303,0.7068333333333333,0.85475
303,304,0.7071666666666667,0.8547916666666666
304,305,0.7071666666666667,0.8544583333333333
305,306,0.7071666666666667,0.8545833333333334
306,307,0.7065,0.854625
307,308,0.7061666666666667,0.8546666666666667
308,309,0.7061666666666667,0.854625
309,310,0.707,0.8543333333333333
310,311,0.7065,0.8547083333333333
311,312,0.7063333333333334,0.8545833333333334
312,313,0.7061666666666667,0.854875
313,314,0.7066666666666667,0.8545833333333334
314,315,0.7065,0.8545833333333334
315,316,0.7063333333333334,0.8544583333333333
316,317,0.7065,0.854625
317,318,0.7065,0.854625
318,319,0.7068333333333333,0.854625
319,320,0.7071666666666667,0.8545833333333334
320,321,0.707,0.8547916666666666
321,322,0.707,0.8547083333333333
322,323,0.707,0.8545416666666666
323,324,0.707,0.8543333333333333
324,325,0.7071666666666667,0.8543333333333333
325,326,0.7076666666666667,0.8544166666666667
326,327,0.7071666666666667,0.854125
327,328,0.7073333333333334,0.854125
328,329,0.707,0.8543333333333333
329,330,0.7073333333333334,0.8543333333333333
330,331,0.7071666666666667,0.854375
331,332,0.7071666666666667,0.8542916666666667
332,333,0.7066666666666667,0.8545
333,334,0.7065,0.8543333333333333
334,335,0.7061666666666667,0.8545833333333334
335,336,0.7068333333333333,0.854375
336,337,0.7066666666666667,0.8545
337,338,0.7066666666666667,0.8542916666666667
338,339,0.7065,0.8542916666666667
339,340,0.7068333333333333,0.8542083333333333
340,341,0.7068333333333333,0.8543333333333333
341,342,0.7073333333333334,0.8545
342,343,0.7066666666666667,0.8544583333333333
343,344,0.7071666666666667,0.8544166666666667
344,345,0.7068333333333333,0.854375
345,346,0.7071666666666667,0.854375
346,347,0.707,0.8544583333333333
347,348,0.7066666666666667,0.85425
348,349,0.707,0.8544583333333333
349,350,0.707,0.8543333333333333
350,351,0.7068333333333333,0.8545
351,352,0.7066666666666667,0.8543333333333333
352,353,0.7066666666666667,0.854625
353,354,0.7071666666666667,0.8543333333333333
354,355,0.7063333333333334,0.8545
355,356,0.7065,0.8543333333333333
356,357,0.7066666666666667,0.854625
357,358,0.7063333333333334,0.8544583333333333
358,359,0.7065,0.8548333333333333
359,360,0.7068333333333333,0.8545833333333334
360,361,0.7068333333333333,0.85475
361,362,0.7071666666666667,0.8546666666666667
362,363,0.7073333333333334,0.8547083333333333
363,364,0.707,0.8544166666666667
364,365,0.707,0.8547083333333333
365,366,0.7071666666666667,0.8545
366,367,0.7075,0.8544583333333333
367,368,0.7073333333333334,0.8544583333333333
368,369,0.7071666666666667,0.854625
369,370,0.707,0.8544583333333333
370,371,0.707,0.85475
371,372,0.7075,0.8545833333333334
372,373,0.707,0.8546666666666667
373,374,0.707,0.8545416666666666
374,375,0.7068333333333333,0.8547083333333333
375,376,0.7068333333333333,0.854375
376,377,0.7068333333333333,0.8545833333333334
377,378,0.7065,0.8544583333333333
378,379,0.7066666666666667,0.8545
379,380,0.7068333333333333,0.8542083333333333
380,381,0.707,0.8542083333333333
381,382,0.7071666666666667,0.8542083333333333
382,383,0.707,0.8542916666666667
383,384,0.707,0.85425
384,385,0.707,0.8542916666666667
385,386,0.7071666666666667,0.8541666666666666
386,387,0.7071666666666667,0.8542083333333333
387,388,0.7071666666666667,0.8542083333333333
388,389,0.7071666666666667,0.8541666666666666
389,390,0.7071666666666667,0.8542083333333333
390,391,0.707,0.8542916666666667
391,392,0.7068333333333333,0.85425
392,393,0.7065,0.85425
393,394,0.7065,0.8539166666666667
394,395,0.706,0.8540833333333333
395,396,0.7065,0.8540833333333333
396,397,0.706,0.8542083333333333
397,398,0.7066666666666667,0.8541666666666666
398,399,0.7063333333333334,0.8542083333333333
399,400,0.7063333333333334,0.8541666666666666
400,401,0.706,0.8540416666666667
401,402,0.706,0.854125
402,403,0.706,0.8542083333333333
403,404,0.7061666666666667,0.854375
404,405,0.706,0.8544166666666667
405,406,0.7063333333333334,0.8542083333333333
406,407,0.7061666666666667,0.854125
407,408,0.7063333333333334,0.854125
408,409,0.7065,0.8541666666666666
409,410,0.7065,0.8539583333333334
410,411,0.7066666666666667,0.854125
411,412,0.7066666666666667,0.854125
412,413,0.7066666666666667,0.8543333333333333
413,414,0.7066666666666667,0.8541666666666666
414,415,0.7065,0.8542083333333333
415,416,0.7063333333333334,0.8540416666666667
416,417,0.7063333333333334,0.854
417,418,0.7063333333333334,0.854
418,419,0.706,0.8539583333333334
419,420,0.7058333333333333,0.8539583333333334
420,421,0.706,0.8542083333333333
421,422,0.7061666666666667,0.8540416666666667
422,423,0.7061666666666667,0.8540416666666667
423,424,0.7061666666666667,0.8539583333333334
424,425,0.7061666666666667,0.8539583333333334
425,426,0.7061666666666667,0.8540416666666667
426,427,0.7061666666666667,0.8541666666666666
427,428,0.7061666666666667,0.8539583333333334
428,429,0.7061666666666667,0.8542083333333333
429,430,0.707,0.854
430,431,0.7061666666666667,0.8540416666666667
431,432,0.7061666666666667,0.8539166666666667
432,433,0.7061666666666667,0.8540833333333333
433,434,0.7068333333333333,0.8538333333333333
434,435,0.7061666666666667,0.854125
435,436,0.7061666666666667,0.854125
436,437,0.706,0.8540416666666667
437,438,0.707,0.8540833333333333
438,439,0.707,0.8540833333333333
439,440,0.7071666666666667,0.853875
440,441,0.707,0.8539166666666667
441,442,0.7071666666666667,0.85375
442,443,0.706,0.8538333333333333
443,444,0.707,0.8537083333333333
444,445,0.706,0.85375
445,446,0.7063333333333334,0.8537083333333333
446,447,0.7061666666666667,0.8536666666666667
447,448,0.7063333333333334,0.8535833333333334
448,449,0.7058333333333333,0.8539166666666667
449,450,0.7061666666666667,0.8537083333333333
450,451,0.7056666666666667,0.85375
451,452,0.7061666666666667,0.853875
452,453,0.7058333333333333,0.8537916666666666
453,454,0.707,0.8537916666666666
454,455,0.7066666666666667,0.8539166666666667
455,456,0.7066666666666667,0.85375
456,457,0.7068333333333333,0.8538333333333333
457,458,0.707,0.8537916666666666
458,459,0.7066666666666667,0.8537916666666666
459,460,0.7065,0.8539583333333334
460,461,0.7061666666666667,0.8542083333333333
461,462,0.7065,0.8542083333333333
462,463,0.7066666666666667,0.8542916666666667
463,464,0.7068333333333333,0.853875
464,465,0.7066666666666667,0.8540833333333333
465,466,0.7068333333333333,0.854
466,467,0.7068333333333333,0.8542916666666667
467,468,0.7066666666666667,0.8540416666666667
468,469,0.7066666666666667,0.8542916666666667
469,470,0.7065,0.8542083333333333
470,471,0.7063333333333334,0.8542916666666667
471,472,0.7065,0.8541666666666666
472,473,0.7063333333333334,0.854375
473,474,0.7063333333333334,0.8542083333333333
474,475,0.7061666666666667,0.8544583333333333
475,476,0.7065,0.8541666666666666
476,477,0.7065,0.8540833333333333
477,478,0.7068333333333333,0.85425
478,479,0.7065,0.8545833333333334
479,480,0.7068333333333333,0.8541666666666666
480,481,0.7068333333333333,0.8542916666666667
481,482,0.7068333333333333,0.8541666666666666
482,483,0.707,0.854375
483,484,0.7075,0.8542083333333333
484,485,0.7073333333333334,0.854125
485,486,0.7071666666666667,0.8540833333333333
486,487,0.7068333333333333,0.854375
487,488,0.707,0.854125
488,489,0.707,0.8544583333333333
489,490,0.7071666666666667,0.8542083333333333
490,491,0.7068333333333333,0.8544166666666667
491,492,0.7073333333333334,0.8544166666666667
492,493,0.7073333333333334,0.854375
493,494,0.7071666666666667,0.8545
494,495,0.7073333333333334,0.8544583333333333
495,496,0.7073333333333334,0.854375
496,497,0.7075,0.8545833333333334
497,498,0.7073333333333334,0.8544166666666667
498,499,0.7071666666666667,0.854625
499,500,0.7073333333333334,0.854375
